417,Kyrgyzstan,Medium variant projection,Men,2650061,,2709108,,2766583,,2822029,,2874214,,2922361,,2965739,,3003970,,3037281,,3066219,,3091247,,3114040,,3135666,,3155817,,3173801,,3189441,,3202271,,3211874,,3218066,,3220714,,3219583,,3214304
417,Kyrgyzstan,Medium variant projection,Women,2726371,,2787468,,2847245,,2905237,,2960266,,3011572,,3058457,,3100540,,3138028,,3171451,,3201175,,3228642,,3254739,,3279030,,3300678,,3319433,,3334753,,3346206,,3353674,,3357138,,3356510,,3351592
417,Kyrgyzstan,Medium variant projection,Both sexes,5376432,,5496576,,5613828,,5727266,,5834480,,5933933,,6024196,,6104510,,6175309,,6237670,,6292422,,6342682,,6390405,,6434847,,6474479,,6508874,,6537024,,6558080,,6571740,,6577852,,6576093,,6565896
417,Kyrgyzstan,High variant projection,Men,2663866,,2737443,,2812312,,2887970,,2963004,,3036072,,3104679,,3167404,,3224996,,3279004,,3330241,,3381246,,3433687,,3487413,,3541796,,3596587,,3650819,,3703606,,3754534,,3803218,,3848948,,3890606
417,Kyrgyzstan,High variant projection,Women,2739591,,2814607,,2891050,,2968411,,3045332,,3120511,,3191560,,3257100,,3317840,,3375267,,3430085,,3484567,,3540177,,3596633,,3653160,,3709442,,3764461,,3817339,,3867742,,3915418,,3959829,,4000065
417,Kyrgyzstan,High variant projection,Both sexes,5403457,,5552050,,5703362,,5856381,,6008336,,6156583,,6296239,,6424504,,6542836,,6654271,,6760326,,6865813,,6973864,,7084046,,7194956,,7306029,,7415280,,7520945,,7622276,,7718636,,7808777,,7890671
417,Kyrgyzstan,Low variant projection,Men,2636254,,2680770,,2720855,,2756090,,2785419,,2808655,,2826796,,2840538,,2849747,,2854189,,2854141,,2850728,,2844633,,2835474,,2822549,,2805754,,2784976,,2760134,,2731237,,2698357,,2661616,,2621180
417,Kyrgyzstan,Low variant projection,Women,2713150,,2760329,,2803442,,2842067,,2875198,,2902642,,2925356,,2943985,,2958394,,2968360,,2974073,,2976439,,2975972,,2972164,,2964167,,2951797,,2934850,,2913211,,2886941,,2856217,,2821286,,2782454
417,Kyrgyzstan,Low variant projection,Both sexes,5349404,,5441099,,5524297,,5598157,,5660617,,5711297,,5752152,,5784523,,5808141,,5822549,,5828214,,5827167,,5820605,,5807638,,5786716,,5757551,,5719826,,5673345,,5618178,,5554574,,5482902,,5403634
417,Kyrgyzstan,Constant fertility scenario,Men,2649709,,2711147,,2775035,,2840920,,2907318,,2973444,,3038085,,3100436,,3160421,,3218237,,3274076,,3328935,,3383491,,3437966,,3492591,,3547399,,3602069,,3656267,,3709796,,3762399,,3813616,,3862744
417,Kyrgyzstan,Constant fertility scenario,Women,2726035,,2789422,,2855338,,2923323,,2991957,,3060472,,3127702,,3192855,,3255847,,3316869,,3376033,,3434137,,3491702,,3548800,,3605481,,3661695,,3717043,,3771175,,3823959,,3875267,,3924796,,3972029
417,Kyrgyzstan,Constant fertility scenario,Both sexes,5375744,,5500569,,5630373,,5764243,,5899275,,6033916,,6165787,,6293291,,6416268,,6535106,,6650109,,6763072,,6875193,,6986766,,7098072,,7209094,,7319112,,7427442,,7533755,,7637666,,7738412,,7834773
418,Lao People's Democratic Republic,Medium variant projection,Men,2972602,,3081432,,3189011,,3296326,,3404133,,3511401,,3616679,,3718879,,3817109,,3910412,,3998243,,4080267,,4156384,,4226568,,4290847,,4349699,,4405169,,4458579,,4509564,,4557334,,4601670,,4643162
418,Lao People's Democratic Republic,Medium variant projection,Women,2990163,,3091190,,3193387,,3296673,,3400492,,3504076,,3606165,,3705725,,3801877,,3893675,,3980575,,4062179,,4138338,,4209089,,4274569,,4335234,,4392974,,4449002,,4502948,,4554028,,4601968,,4647229
418,Lao People's Democratic Republic,Medium variant projection,Both sexes,5962765,,6172622,,6382398,,6592999,,6804625,,7015477,,7222844,,7424604,,7618986,,7804087,,7978818,,8142446,,8294722,,8435657,,8565416,,8684933,,8798143,,8907581,,9012512,,9111362,,9203638,,9290391
418,Lao People's Democratic Republic,High variant projection,Men,2986884,,3111103,,3237573,,3367530,,3501935,,3639253,,3776172,,3910445,,4041430,,4168768,,4292066,,4411429,,4527151,,4639564,,4749104,,4856468,,4963989,,5073091,,5183205,,5293168,,5402342,,5510876
418,Lao People's Democratic Republic,High variant projection,Women,3003860,,3119652,,3239980,,3365010,,3494393,,3626884,,3759423,,3889860,,4017561,,4142156,,4263248,,4380875,,4495270,,4606794,,4715947,,4823380,,4931248,,5040852,,5151621,,5262419,,5372574,,5482128
418,Lao People's Democratic Republic,High variant projection,Both sexes,5990744,,6230755,,6477553,,6732540,,6996328,,7266137,,7535595,,7800305,,8058991,,8310924,,8555314,,8792304,,9022421,,9246358,,9465051,,9679848,,9895237,,10113943,,10334826,,10555587,,10774916,,10993004
418,Lao People's Democratic Republic,Low variant projection,Men,2958320,,3051760,,3140452,,3225128,,3306324,,3383538,,3457187,,3527390,,3593108,,3652925,,3706288,,3752663,,3791750,,3823357,,3847321,,3864013,,3875249,,3882272,,3884889,,3882596,,3875459,,3864335
418,Lao People's Democratic Republic,Low variant projection,Women,2976466,,3062728,,3146799,,3228344,,3306584,,3381259,,3452911,,3521668,,3586508,,3646036,,3699704,,3746909,,3787308,,3820795,,3847356,,3867348,,3882459,,3893831,,3901258,,3904229,,3902742,,3897503
418,Lao People's Democratic Republic,Low variant projection,Both sexes,5934786,,6114488,,6287251,,6453472,,6612908,,6764797,,6910098,,7049058,,7179616,,7298961,,7405992,,7499572,,7579058,,7644152,,7694677,,7731361,,7757708,,7776103,,7786147,,7786825,,7778201,,7761838
418,Lao People's Democratic Republic,Constant fertility scenario,Men,2994131,,3128367,,3270114,,3420342,,3579106,,3745298,,3916932,,4092789,,4272658,,4456570,,4644806,,4838567,,5038858,,5246561,,5462790,,5688224,,5923433,,6168826,,6424614,,6690830,,6967361,,7253943
418,Lao People's Democratic Republic,Constant fertility scenario,Women,3010810,,3136211,,3271199,,3415693,,3568484,,3728741,,3894672,,4065110,,4239840,,4418872,,4602460,,4791716,,4987567,,5190864,,5402699,,5623685,,5854261,,6094733,,6345273,,6605891,,6876421,,7156517
418,Lao People's Democratic Republic,Constant fertility scenario,Both sexes,6004941,,6264578,,6541313,,6836035,,7147590,,7474039,,7811604,,8157899,,8512498,,8875442,,9247266,,9630283,,10026425,,10437425,,10865489,,11311909,,11777694,,12263559,,12769887,,13296721,,13843782,,14410460
428,Latvia,Medium variant projection,Men,1044040,,1034435,,1025313,,1016474,,1007879,,999347,,990424,,980806,,970747,,960758,,950835,,940459,,929364,,917854,,906378,,895060,,884101,,873616,,863545,,853744,,844052,,834305
428,Latvia,Medium variant projection,Women,1221445,,1208774,,1196006,,1183080,,1170108,,1156957,,1143260,,1128794,,1113984,,1099580,,1085629,,1071489,,1056807,,1041932,,1027375,,1013206,,999376,,985841,,972591,,959579,,946666,,933610
428,Latvia,Medium variant projection,Both sexes,2265485,,2243209,,2221319,,2199554,,2177987,,2156304,,2133684,,2109600,,2084731,,2060338,,2036464,,2011948,,1986171,,1959786,,1933753,,1908266,,1883477,,1859457,,1836136,,1813323,,1790718,,1767915
428,Latvia,High variant projection,Men,1049247,,1044949,,1041946,,1039936,,1038710,,1037813,,1036139,,1032999,,1028739,,1024102,,1019243,,1014100,,1008749,,1003719,,999711,,996922,,995487,,995394,,996420,,998181,,1000167,,1001748
428,Latvia,High variant projection,Women,1226394,,1218765,,1211811,,1205374,,1199401,,1193501,,1186689,,1178375,,1169076,,1159760,,1150626,,1141467,,1132251,,1123539,,1116079,,1110009,,1105222,,1101553,,1098840,,1096809,,1094993,,1092710
428,Latvia,High variant projection,Both sexes,2275641,,2263714,,2253757,,2245310,,2238111,,2231314,,2222828,,2211374,,2197815,,2183862,,2169869,,2155567,,2141000,,2127258,,2115790,,2106931,,2100709,,2096947,,2095260,,2094990,,2095160,,2094458
428,Latvia,Low variant projection,Men,1038841,,1023950,,1008747,,993092,,977067,,960753,,944300,,927788,,911461,,895710,,880466,,864952,,848693,,831819,,814555,,796936,,779120,,761229,,743261,,725179,,706987,,688742
428,Latvia,Low variant projection,Women,1216503,,1198809,,1180262,,1160862,,1140832,,1120290,,1099442,,1078428,,1057663,,1037782,,1018771,,999742,,980144,,960159,,940094,,919932,,899583,,879005,,858243,,837354,,816353,,795202
428,Latvia,Low variant projection,Both sexes,2255344,,2222759,,2189009,,2153954,,2117899,,2081043,,2043742,,2006216,,1969124,,1933492,,1899237,,1864694,,1828837,,1791978,,1754649,,1716868,,1678703,,1640234,,1601504,,1562533,,1523340,,1483944
428,Latvia,Constant fertility scenario,Men,1043383,,1032944,,1022643,,1012100,,1001025,,989255,,976505,,962604,,948100,,933945,,920228,,906396,,892138,,877530,,862632,,847436,,832027,,816450,,800646,,784523,,768022,,751125
428,Latvia,Constant fertility scenario,Women,1220821,,1207357,,1193468,,1178924,,1163596,,1147372,,1130043,,1111512,,1092485,,1074128,,1056577,,1039157,,1021473,,1003655,,985849,,967999,,949946,,931579,,912887,,893875,,874500,,854654
428,Latvia,Constant fertility scenario,Both sexes,2264204,,2240301,,2216111,,2191024,,2164621,,2136627,,2106548,,2074116,,2040585,,2008073,,1976805,,1945553,,1913611,,1881185,,1848481,,1815435,,1781973,,1748029,,1713533,,1678398,,1642522,,1605779
422,Lebanon,Medium variant projection,Men,2028713,,2069799,,2110406,,2150129,,2188226,,2224641,,2259834,,2294010,,2326768,,2357552,,2386209,,2412576,,2436551,,2458273,,2478022,,2495888,,2512081,,2526717,,2539719,,2550930,,2560206,,2567440
422,Lebanon,Medium variant projection,Women,2113586,,2157382,,2200144,,2241740,,2281633,,2319753,,2356459,,2391903,,2425670,,2457171,,2486259,,2512839,,2536838,,2558406,,2577864,,2595254,,2610476,,2623471,,2634291,,2642996,,2649565,,2653880
422,Lebanon,Medium variant projection,Both sexes,4142299,,4227181,,4310550,,4391869,,4469859,,4544394,,4616293,,4685913,,4752438,,4814723,,4872468,,4925415,,4973389,,5016679,,5055886,,5091142,,5122557,,5150188,,5174010,,5193926,,5209771,,5221320
422,Lebanon,High variant projection,Men,2039092,,2090872,,2143995,,2198147,,2252629,,2307026,,2360714,,2413245,,2464407,,2514067,,2562237,,2609160,,2655058,,2700377,,2745764,,2791405,,2837428,,2883809,,2930308,,2976524,,3021931,,3065888
422,Lebanon,High variant projection,Women,2123562,,2177640,,2232442,,2287916,,2343558,,2398948,,2453406,,2506457,,2557869,,2607463,,2655247,,2701516,,2746504,,2790649,,2834611,,2878527,,2922231,,2965540,,3008352,,3050485,,3091556,,3130949
422,Lebanon,High variant projection,Both sexes,4162654,,4268512,,4376437,,4486063,,4596187,,4705974,,4814120,,4919702,,5022276,,5121530,,5217484,,5310676,,5401562,,5491026,,5580375,,5669932,,5759659,,5849349,,5938660,,6027009,,6113487,,6196837
422,Lebanon,Low variant projection,Men,2018332,,2048725,,2076817,,2102113,,2123819,,2142257,,2158955,,2174799,,2189273,,2201487,,2211234,,2218148,,2221957,,2222620,,2220187,,2214697,,2206401,,2195502,,2182031,,2165997,,2147500,,2126761
422,Lebanon,Low variant projection,Women,2103611,,2137125,,2167847,,2195565,,2219705,,2240559,,2259513,,2277371,,2293605,,2307306,,2318271,,2326218,,2330908,,2332324,,2330574,,2325651,,2317481,,2306081,,2291609,,2274285,,2254319,,2231901
422,Lebanon,Low variant projection,Both sexes,4121943,,4185850,,4244664,,4297678,,4343524,,4382816,,4418468,,4452170,,4482878,,4508793,,4529505,,4544366,,4552865,,4554944,,4550761,,4540348,,4523882,,4501583,,4473640,,4440282,,4401819,,4358662
422,Lebanon,Constant fertility scenario,Men,2033032,,2078887,,2125523,,2172594,,2219343,,2265677,,2311916,,2358185,,2404149,,2449366,,2493702,,2537101,,2579526,,2620940,,2661324,,2700740,,2739550,,2777977,,2815921,,2853201,,2889746,,2925634
422,Lebanon,Constant fertility scenario,Women,2117738,,2166119,,2214680,,2263342,,2311551,,2359196,,2406502,,2453541,,2499963,,2545289,,2589388,,2632267,,2673914,,2714307,,2753475,,2791438,,2828249,,2863957,,2898594,,2932191,,2964797,,2996480
422,Lebanon,Constant fertility scenario,Both sexes,4150770,,4245006,,4340203,,4435936,,4530894,,4624873,,4718418,,4811726,,4904112,,4994655,,5083090,,5169368,,5253440,,5335247,,5414799,,5492178,,5567799,,5641934,,5714515,,5785392,,5854543,,5922114
426,Lesotho,Medium variant projection,Men,953721,,969163,,985028,,1001072,,1016534,,1031326,,1045425,,1058766,,1071269,,1082891,,1093598,,1103350,,1112134,,1120005,,1127049,,1133314,,1138891,,1143844,,1148177,,1151871,,1154918,,1157326
426,Lesotho,Medium variant projection,Women,1066355,,1075012,,1084330,,1093895,,1102552,,1110371,,1117554,,1124190,,1130431,,1136545,,1142594,,1148459,,1154083,,1159514,,1164802,,1169956,,1174960,,1179812,,1184541,,1189181,,1193758,,1198280
426,Lesotho,Medium variant projection,Both sexes,2020076,,2044175,,2069358,,2094967,,2119086,,2141697,,2162979,,2182956,,2201700,,2219436,,2236192,,2251809,,2266217,,2279519,,2291851,,2303270,,2313851,,2323656,,2332718,,2341052,,2348676,,2355606
426,Lesotho,High variant projection,Men,958626,,979213,,1001223,,1024473,,1048253,,1072312,,1096055,,1119073,,1141446,,1163425,,1185072,,1206568,,1228057,,1249654,,1271495,,1293604,,1315930,,1338393,,1360903,,1383331,,1405489,,1427124
426,Lesotho,High variant projection,Women,1071181,,1084902,,1100271,,1116935,,1133788,,1150740,,1167428,,1183603,,1199573,,1215900,,1232730,,1250153,,1268253,,1287121,,1306830,,1327357,,1348531,,1370202,,1392314,,1414809,,1437550,,1460307
426,Lesotho,High variant projection,Both sexes,2029807,,2064115,,2101494,,2141408,,2182041,,2223052,,2263483,,2302676,,2341019,,2379325,,2417802,,2456721,,2496310,,2536775,,2578325,,2620961,,2664461,,2708595,,2753217,,2798140,,2843039,,2887431
426,Lesotho,Low variant projection,Men,948816,,959111,,968832,,977670,,984809,,990333,,994790,,998471,,1001186,,1002648,,1002788,,1001438,,998502,,994019,,988075,,980757,,972276,,962814,,952459,,941283,,929418,,917063
426,Lesotho,Low variant projection,Women,1061530,,1065122,,1068390,,1070856,,1071315,,1070003,,1067684,,1064800,,1061392,,1057489,,1053120,,1048057,,1042171,,1035514,,1028155,,1020155,,1011628,,1002696,,993461,,984035,,974558,,965213
426,Lesotho,Low variant projection,Both sexes,2010346,,2024233,,2037222,,2048526,,2056124,,2060336,,2062474,,2063271,,2062578,,2060137,,2055908,,2049495,,2040673,,2029533,,2016230,,2000912,,1983904,,1965510,,1945920,,1925318,,1903976,,1882276
426,Lesotho,Constant fertility scenario,Men,961246,,984833,,1010811,,1039001,,1068573,,1099403,,1131363,,1164378,,1198552,,1234111,,1271214,,1310182,,1351275,,1394646,,1440440,,1488791,,1539768,,1593447,,1649940,,1709355,,1771769,,1837220
426,Lesotho,Constant fertility scenario,Women,1073758,,1090432,,1109708,,1131236,,1153795,,1177418,,1202199,,1228214,,1255798,,1285491,,1317533,,1352141,,1389504,,1429742,,1472924,,1519123,,1568267,,1620343,,1675483,,1733854,,1795572,,1860675
426,Lesotho,Constant fertility scenario,Both sexes,2035004,,2075265,,2120519,,2170237,,2222368,,2276821,,2333562,,2392592,,2454350,,2519602,,2588747,,2662323,,2740779,,2824388,,2913364,,3007914,,3108035,,3213790,,3325423,,3443209,,3567341,,3697895
430,Liberia,Medium variant projection,Men,1971293,,2156598,,2308972,,2447086,,2596951,,2760082,,2932157,,3111641,,3299693,,3496453,,3701604,,3914554,,4134628,,4360727,,4591414,,4825754,,5062610,,5301080,,5540706,,5781240,,6022455,,6264104
430,Liberia,Medium variant projection,Women,1970919,,2154224,,2304342,,2440016,,2587334,,2747825,,2917102,,3093584,,3278445,,3471848,,3673474,,3882656,,4098692,,4320582,,4547038,,4777195,,5009994,,5244607,,5480640,,5717905,,5956228,,6195412
430,Liberia,Medium variant projection,Both sexes,3942212,,4310822,,4613314,,4887102,,5184285,,5507907,,5849259,,6205225,,6578138,,6968301,,7375078,,7797210,,8233320,,8681309,,9138452,,9602949,,10072604,,10545687,,11021346,,11499145,,11978683,,12459516
430,Liberia,High variant projection,Men,1970680,,2158216,,2316893,,2465198,,2628693,,2808689,,2999298,,3198056,,3406591,,3625873,,3855984,,4097036,,4348971,,4611394,,4883716,,5165348,,5455195,,5752324,,6056257,,6366600,,6682758,,7003861
430,Liberia,High variant projection,Women,1970313,,2155828,,2312189,,2457952,,2618761,,2795939,,2983546,,3179079,,3384175,,3599812,,3826065,,4062957,,4310393,,4568063,,4835508,,5112202,,5397114,,5689375,,5988574,,6294382,,6606266,,6923413
430,Liberia,High variant projection,Both sexes,3940993,,4314044,,4629082,,4923150,,5247454,,5604628,,5982844,,6377135,,6790766,,7225685,,7682049,,8159993,,8659364,,9179457,,9719224,,10277550,,10852309,,11441699,,12044831,,12660982,,13289024,,13927274
430,Liberia,Low variant projection,Men,1964130,,2141612,,2284213,,2410399,,2545989,,2692559,,2846475,,3006522,,3173343,,3346307,,3524721,,3707419,,3893280,,4080959,,4268830,,4455861,,4641095,,4823774,,5003417,,5179756,,5352683,,5522237
430,Liberia,Low variant projection,Women,1963823,,2139378,,2279817,,2403680,,2536869,,2680976,,2832296,,2989570,,3153465,,3323376,,3498623,,3677976,,3860302,,4044364,,4228695,,4412340,,4594424,,4774261,,4951431,,5125717,,5297054,,5465519
430,Liberia,Low variant projection,Both sexes,3927953,,4280990,,4564030,,4814079,,5082858,,5373535,,5678771,,5996092,,6326808,,6669683,,7023344,,7385395,,7753582,,8125323,,8497525,,8868201,,9235519,,9598035,,9954848,,10305473,,10649737,,10987756
430,Liberia,Constant fertility scenario,Men,1970598,,2157383,,2314575,,2461680,,2625623,,2809042,,3008409,,3223389,,3456666,,3710017,,3985385,,4284841,,4610681,,4965370,,5351534,,5772164,,6230360,,6729588,,7273797,,7867276,,8514546,,9220331
430,Liberia,Constant fertility scenario,Women,1970231,,2155001,,2309890,,2454465,,2615719,,2796284,,2992549,,3204108,,3433633,,3682889,,3953777,,4248232,,4568467,,4916977,,5296463,,5709913,,6160423,,6651454,,7186950,,7771192,,8408681,,9104119
430,Liberia,Constant fertility scenario,Both sexes,3940829,,4312384,,4624465,,4916145,,5241342,,5605326,,6000958,,6427497,,6890299,,7392906,,7939162,,8533073,,9179148,,9882347,,10647997,,11482077,,12390783,,13381042,,14460747,,15638468,,16923227,,18324450
434,Libyan Arab Jamahiriya,Medium variant projection,Men,3250283,,3371905,,3492540,,3610025,,3721696,,3826328,,3922875,,4010840,,4090805,,4164029,,4231528,,4295703,,4358212,,4419998,,4482066,,4544419,,4605659,,4664447,,4720102,,4771795,,4817908,,4855885
434,Libyan Arab Jamahiriya,Medium variant projection,Women,3033000,,3157773,,3281959,,3403536,,3520018,,3630262,,3733285,,3828614,,3916832,,3999176,,4076589,,4151250,,4224648,,4297663,,4371252,,4445331,,4518451,,4589203,,4656799,,4720289,,4777942,,4827101
434,Libyan Arab Jamahiriya,Medium variant projection,Both sexes,6283283,,6529678,,6774499,,7013561,,7241714,,7456590,,7656160,,7839454,,8007637,,8163205,,8308117,,8446953,,8582860,,8717661,,8853318,,8989750,,9124110,,9253650,,9376901,,9492084,,9595850,,9682986
434,Libyan Arab Jamahiriya,High variant projection,Men,3266499,,3405489,,3547288,,3689558,,3829212,,3964262,,4091533,,4209214,,4318219,,4420628,,4517796,,4612866,,4708164,,4805411,,4906559,,5011987,,5120633,,5231189,,5342562,,5453213,,5560634,,5661220
434,Libyan Arab Jamahiriya,High variant projection,Women,3048465,,3189798,,3334156,,3479350,,3622491,,3761711,,3893996,,4017624,,4133493,,4243621,,4349272,,4453343,,4557962,,4664751,,4775564,,4890680,,5008968,,5129049,,5249745,,5369435,,5485540,,5594410
434,Libyan Arab Jamahiriya,High variant projection,Both sexes,6314964,,6595287,,6881444,,7168908,,7451703,,7725973,,7985529,,8226838,,8451712,,8664249,,8867068,,9066209,,9266126,,9470162,,9682123,,9902667,,10129601,,10360238,,10592307,,10822648,,11046174,,11255630
434,Libyan Arab Jamahiriya,Low variant projection,Men,3234067,,3338321,,3437792,,3530492,,3614180,,3688400,,3754219,,3812470,,3863416,,3907500,,3945508,,3979259,,4009913,,4037935,,4063767,,4087226,,4106833,,4121351,,4130434,,4133774,,4130432,,4118676
434,Libyan Arab Jamahiriya,Low variant projection,Women,3017534,,3125748,,3229763,,3327723,,3417545,,3498819,,3572574,,3639605,,3700190,,3754792,,3804135,,3849833,,3892898,,3933756,,3972827,,4009851,,4043300,,4071863,,4095067,,4112456,,4122944,,4124656
434,Libyan Arab Jamahiriya,Low variant projection,Both sexes,6251601,,6464069,,6667555,,6858215,,7031725,,7187219,,7326793,,7452075,,7563606,,7662292,,7749643,,7829092,,7902811,,7971691,,8036594,,8097077,,8150133,,8193214,,8225501,,8246230,,8253376,,8243332
434,Libyan Arab Jamahiriya,Constant fertility scenario,Men,3268088,,3410016,,3557103,,3707245,,3857400,,4006048,,4151505,,4292824,,4430445,,4565560,,4699190,,4833764,,4971131,,5112663,,5259907,,5413387,,5572996,,5738239,,5908305,,6081933,,6257300,,6431996
434,Libyan Arab Jamahiriya,Constant fertility scenario,Women,3049982,,3194115,,3343513,,3496207,,3649352,,3801524,,3951128,,4097264,,4240375,,4381631,,4521980,,4663646,,4808309,,4957258,,5111963,,5272840,,5439670,,5611850,,5788471,,5968175,,6149041,,6328556
434,Libyan Arab Jamahiriya,Constant fertility scenario,Both sexes,6318070,,6604131,,6900616,,7203452,,7506752,,7807572,,8102633,,8390088,,8670820,,8947191,,9221170,,9497410,,9779440,,10069921,,10371870,,10686227,,11012666,,11350089,,11696776,,12050108,,12406341,,12760552
438,Liechtenstein,Medium variant projection,Both sexes,35555,,36165,,36757,,37335,,37908,,38478,,39041,,39594,,40135,,40660,,41168,,41649,,42100,,42522,,42919,,43291,,43636,,43955,,44255,,44541,,44822,,45104
438,Liechtenstein,High variant projection,Both sexes,35706,,36468,,37234,,38010,,38808,,39621,,40435,,41236,,42023,,42794,,43549,,44283,,44998,,45699,,46401,,47109,,47834,,48584,,49358,,50152,,50960,,51782
438,Liechtenstein,Low variant projection,Both sexes,35402,,35858,,36274,,36655,,37004,,37328,,37637,,37937,,38227,,38499,,38751,,38980,,39179,,39345,,39472,,39560,,39610,,39626,,39611,,39564,,39492,,39400
438,Liechtenstein,Constant fertility scenario,Both sexes,35555,,36159,,36739,,37296,,37834,,38352,,38849,,39319,,39761,,40171,,40546,,40881,,41174,,41423,,41632,,41802,,41939,,42047,,42130,,42191,,42236,,42270
440,Lithuania,Medium variant projection,Men,1570485,,1553706,,1539255,,1526127,,1513109,,1499947,,1486081,,1471070,,1455626,,1441108,,1427485,,1413350,,1397892,,1381530,,1364907,,1348130,,1331300,,1314531,,1297932,,1281586,,1265543,,1249816
440,Lithuania,Medium variant projection,Women,1800643,,1781966,,1765977,,1751237,,1735757,,1719328,,1701750,,1682798,,1663299,,1644803,,1627343,,1609450,,1590269,,1570235,,1549990,,1529593,,1509080,,1488474,,1467755,,1446851,,1425633,,1403914
440,Lithuania,Medium variant projection,Both sexes,3371128,,3335672,,3305232,,3277364,,3248866,,3219275,,3187831,,3153868,,3118925,,3085911,,3054828,,3022800,,2988161,,2951765,,2914897,,2877723,,2840380,,2803005,,2765687,,2728437,,2691176,,2653730
440,Lithuania,High variant projection,Men,1578153,,1569182,,1563731,,1560682,,1558615,,1556898,,1554039,,1549043,,1542787,,1537012,,1531904,,1526691,,1521015,,1515560,,1511259,,1508263,,1506452,,1505681,,1505839,,1506720,,1507906,,1508746
440,Lithuania,High variant projection,Women,1807912,,1796640,,1789189,,1784011,,1778919,,1773347,,1766210,,1756759,,1745980,,1735783,,1726412,,1716997,,1707116,,1697453,,1688921,,1681619,,1675372,,1669953,,1665141,,1660591,,1655738,,1649771
440,Lithuania,High variant projection,Both sexes,3386065,,3365822,,3352920,,3344693,,3337534,,3330245,,3320249,,3305802,,3288767,,3272795,,3258316,,3243688,,3228131,,3213013,,3200180,,3189882,,3181824,,3175634,,3170980,,3167311,,3163644,,3158517
440,Lithuania,Low variant projection,Men,1562834,,1538276,,1514873,,1491688,,1467650,,1442873,,1417688,,1392213,,1367116,,1343546,,1321388,,1298916,,1275063,,1250019,,1224138,,1197422,,1169946,,1141859,,1113369,,1084732,,1056248,,1028261
440,Lithuania,Low variant projection,Women,1793388,,1767335,,1742855,,1718576,,1692642,,1665197,,1636882,,1608003,,1579345,,1552255,,1526685,,1500866,,1473698,,1445398,,1416339,,1386480,,1355837,,1324469,,1292445,,1259853,,1226795,,1193398
440,Lithuania,Low variant projection,Both sexes,3356222,,3305611,,3257728,,3210264,,3160292,,3108070,,3054570,,3000216,,2946461,,2895801,,2848073,,2799782,,2748761,,2695417,,2640477,,2583902,,2525783,,2466328,,2405814,,2344585,,2283043,,2221659
440,Lithuania,Constant fertility scenario,Men,1571178,,1554676,,1539980,,1525970,,1511293,,1495668,,1478614,,1459775,,1440080,,1421217,,1403265,,1384961,,1365564,,1345318,,1324557,,1303270,,1281364,,1258823,,1235753,,1212295,,1188552,,1164576
440,Lithuania,Constant fertility scenario,Women,1801299,,1782884,,1766663,,1751087,,1734034,,1715270,,1694671,,1672090,,1648564,,1625952,,1604391,,1582548,,1559636,,1535921,,1511756,,1487084,,1461761,,1435687,,1408839,,1381196,,1352680,,1323142
440,Lithuania,Constant fertility scenario,Both sexes,3372477,,3337560,,3306643,,3277057,,3245327,,3210938,,3173285,,3131865,,3088644,,3047169,,3007656,,2967509,,2925200,,2881239,,2836313,,2790354,,2743125,,2694510,,2644592,,2593491,,2541232,,2487718
442,Luxembourg,Medium variant projection,Men,233255,,238832,,244187,,249487,,254929,,260521,,266276,,272201,,278282,,284491,,290791,,297098,,303351,,309515,,315549,,321450,,327263,,333032,,338778,,344527,,350333,,356284
442,Luxembourg,Medium variant projection,Women,238811,,244320,,249653,,254972,,260466,,266139,,272004,,278071,,284329,,290756,,297317,,303931,,310537,,317088,,323531,,329848,,336058,,342183,,348233,,354222,,360192,,366207
442,Luxembourg,Medium variant projection,Both sexes,472066,,483152,,493840,,504459,,515395,,526660,,538280,,550272,,562611,,575247,,588108,,601029,,613888,,626603,,639080,,651298,,663321,,675215,,687011,,698749,,710525,,722491
442,Luxembourg,High variant projection,Men,234243,,240841,,247395,,254096,,261169,,268589,,276259,,284120,,292154,,300340,,308653,,317040,,325476,,333973,,342558,,351257,,360142,,369269,,378652,,388296,,398224,,408483
442,Luxembourg,High variant projection,Women,239741,,246210,,252671,,259308,,266336,,273728,,281395,,289283,,297379,,305667,,314122,,322695,,331356,,340106,,348952,,357904,,367007,,376295,,385771,,395429,,405281,,415355
442,Luxembourg,High variant projection,Both sexes,473984,,487051,,500066,,513404,,527505,,542317,,557654,,573403,,589533,,606007,,622775,,639735,,656832,,674079,,691510,,709161,,727149,,745564,,764423,,783725,,803505,,823838
442,Luxembourg,Low variant projection,Men,232258,,236805,,240950,,244838,,248639,,252393,,256217,,260186,,264288,,268485,,272744,,276979,,281123,,285115,,288876,,292382,,295647,,298691,,301532,,304203,,306760,,309292
442,Luxembourg,Low variant projection,Women,237874,,242414,,246609,,250599,,254547,,258490,,262538,,266764,,271160,,275692,,280331,,284993,,289611,,294115,,298415,,302475,,306284,,309841,,313153,,316241,,319149,,321943
442,Luxembourg,Low variant projection,Both sexes,470132,,479219,,487559,,495437,,503186,,510883,,518755,,526950,,535448,,544177,,553075,,561972,,570734,,579230,,587291,,594857,,601931,,608532,,614685,,620444,,625909,,631235
442,Luxembourg,Constant fertility scenario,Men,233259,,238839,,244195,,249464,,254797,,260186,,265638,,271156,,276711,,282256,,287766,,293196,,298514,,303711,,308784,,313738,,318598,,323391,,328128,,332826,,337511,,342223
